Model,Brand,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
BMW 4 Series (435d),BMW,2024-02-14,"€ 20,368",2016,"62,266 miles",Coupe,Automatic,Diesel,Red BMW 4 Series3.0 435d M Sport Coupe 2dr Diesel Auto xDrive Euro 6 (s/s) (313 ps)4 previous owners,Galway
BMW 5 Series (520d),BMW,14/02/2024,"€4,389.00",2011,"152,662",Saloon,Manual,Diesel,Black BMW 5 Series2.0 520d SE Euro 5 4dr4 previous owners,Wicklow
BMW X1 (SE),BMW,2024-02-15,"€11,046.00",2014,61658,SUV,Automatic,Diesel,Red BMW X12.0 20d SE Auto xDrive Euro 5 (s/s) 5dr,Tipperary
BMW 4 Series (M Sport),BMW,16/02/2024,"€11,370.00",2013,85818,Coupe,Manual,Diesel,Blue BMW 4 Series2.0 420d M Sport Euro 6 (s/s) 2dr1 previous owner,Roscommon
BMW 3 Series (SE),BMW,17/02/2024,"€ 7,850",2009,"32,394",Saloon,Manual,Petrol,Blue BMW 3 Series2.0 318i SE 4dr,Cork
BMW 1 Series (125i),BMW,18/02/2024,"€17,951.00",2017,"28,012",Hatchback,Automatic,Petrol,Blue BMW 1 Series2L M Sport 125i 3dr,Louth
BMW X5 (40d),BMW,2024-02-20,"€ 13,079",2011,"107,215",SUV,Automatic,Diesel,Blue BMW X53.0 40d M Sport Steptronic xDrive Euro 5 5dr,Wexford
BMW 1 Series (M Sport),BMW,2024-02-21,"€6,057.00",2012,"99,588",Hatchback,Manual,Diesel,BMW 1 Series2.0 118d M Sport Euro 5 (s/s) 5dr4 previous owners,Louth
BMW 4 Series Gran Coupe (M Sport),BMW,2024-02-22,"€23,910.00",2020,"10,453",Hatchback,Manual,Petrol,Black BMW 4 Series Gran Coupe420i M Sport Gran Coupe 2.0 5dr1 previous owner,Dublin
BMW X3 (20d),BMW,22/02/2024,"€25,491.00",2019,"35,124",SUV,Automatic,Diesel,Black BMW X32.0 20d M Sport Auto xDrive Euro 6 (s/s) 5dr1 previous owner,Dublin
BMW X5 (30d),BMW,23/02/2024,"€54,336.00",2019,"18,049",SUV,Automatic,Diesel,Silver BMW X5 SeriesX5 xDrive30d M Sport 3.0 5dr3 previous owners,Dublin
BMW 2 Series (220i),BMW,2024-02-24,"€25,999.00",2020,"18,013",Coupe,Automatic,Petrol,Red BMW 2 Series220i M Sport Coupe 2.0 2dr2 previous owners,Donegal
BMW 3 Series (Sport Plus Edition),BMW,24/02/2024,"€6,175.00",2011,110169,Saloon,Manual,Diesel,Grey BMW 3 Series2.0 320d Sport Plus Edition Euro 5 (s/s) 4dr,Limerick
BMW 5 Series (M Sport),BMW,2024-02-24,"€14,074.00",2015,"85,371",Estate,Automatic,Diesel,Red BMW 5 SERIES2.0 520D M SPORT TOURING 5d 188 BHP,Dublin
BMW X4 (20d),BMW,26/02/2024,"€39,361.00",2019,"12,112",SUV,Automatic,Diesel,Red BMW X4 SeriesX4 xDrive20d M Sport 2.0 5dr1 previous owner,Carlow
BMW 5 Series (M Sport),BMW,2024-03-03,"€14,974.00",2013,"33,200",Saloon,Automatic,Diesel,Black BMW 5 Series2.0 520d M Sport Auto Euro 5 (s/s) 4dr1 previous owner,Offaly
BMW X1 (20d),BMW,04/03/2024,"€20,786.00",2016,"12,491",S.U.V.,Automatic,Diesel,BMW X1xDrive 20d xLine 5dr Step Auto 2.0,Dublin
BMW Z4 (35i),BMW,04/03/2024,"€11,416.00",2009,"84,006",Convertible,Manual,Petrol,Blue BMW Z43.0 35i sDrive 2dr5 previous owners,Louth
BMW 1 Series (Sport Plus Edition),BMW,04/03/2024,"€4,661.00",2013,"132,279",Coupe,Manual,Diesel,Black BMW 1 Series2.0 118d Sport Plus Edition Euro 5 (s/s) 2dr4 previous owners,Limerick
BMW 3 Series (M340d),BMW,07/03/2024,"€ 45,169",2021,"17,302 miles",Estate,Automatic,Diesel Hybrid,Navy BMW 3 SeriesM340d xDrive Touring 3.0 5dr1 previous owner,Meath
BMW X5 (30d),BMW,08/03/2024,"€25,404.00",2015,"70,663",SUV,Automatic,Diesel,Silver BMW X5 SeriesX5 xDrive30d M Sport 3.0 5dr2 previous owners,Dublin
BMW 4 Series (M440d),BMW,08/03/2024,"€43,842.00",2021,"11,844",Coupe,Automatic,Diesel Hybrid,BMW 4 SeriesM440d xDrive Coupe 3.0 2dr1 previous owner,Sligo
BMW 6 Series Gran Coupe (640d),BMW,09/03/2024,"€ 17,590",2012,"56,287",Saloon,Automatic,Diesel,Grey BMW 6 Series Gran Coupe3.0 640d M Sport Auto Euro 5 (s/s) 4dr,Mayo
BMW X5 M (BiTurbo V8),BMW,09/03/2024,"€46,051.00",2018,34337,SUV,Automatic,Petrol,Navy BMW X5 M4.4 BiTurbo V8 Auto xDrive Euro 6 (s/s) 5dr (5 Seat),Wicklow
BMW 2 Series Gran Coupe (M Sport),BMW,2024-03-11,"€31,650.00",2021,"13,975",Saloon,Automatic,Petrol,Grey BMW 2 Series218i M Sport Gran Coupe 1.5 4dr1 previous owner,Dublin
BMW 3 Series (330d),BMW,11/03/2024,"€34,496.00",2019,"38,435",Estate,Automatic,Diesel,BMW 3 Series3.0 330d M Sport Touring Auto xDrive Euro 6 (s/s) 5dr1 previous owner,Dublin
BMW 3 Series (Sport),BMW,11/03/2024,"€14,435.00",2017,30450,Saloon,Manual,Petrol,Grey BMW 3 Series2.0 320i Sport Euro 6 (s/s) 4dr2 previous owners,Waterford
BMW 1 Series (Shadow Edition),BMW,12/03/2024,"€26,441.00",2018,"24,127",Hatchback,Automatic,Petrol,Black BMW 1 Series3.0 M140i Shadow Edition Auto Euro 6 (s/s) 5dr3 previous owners,Clare
BMW 8 Series (M850i V8),BMW,13/03/2024,"€65,147.00",2020,"13,008",Convertible,Automatic,Petrol,Silver BMW 8 SeriesM850i xDrive 2dr Auto 4.41 previous owner,Kerry
BMW 3 Series (M Sport),BMW,14/03/2024,"€10,108.00",2010,"106,263 miles",Coupe,Automatic,Diesel,"Blue BMW 3 SERIES3.0 325D M SPORT 2d AUTO-19"" ALLOYS-ELECTRIC MEMORY SEAT-CREAM BEIGE DAKOTA LEATHER-HEATED FRONT SEATS-REAL BAMBOO WOOD GRAIN TRIM-REAR PARKING SENSOR",Galway
BMW 3 Series (Sport),BMW,2024-03-16,"€15,266.00",2017,"62,623",Saloon,Manual,Diesel,Silver BMW 3 Series316d Sport 4dr 2.01 previous owner,Cork
BMW 6 Series Gran Turismo (640i),BMW,16/03/2024,"€33,167.00",2018,"18,762",Hatchback,Automatic,Petrol,BMW 6 Series640i xDrive M Sport GT 3.0 5dr2 previous owners,Dublin
BMW X2 (M Sport),BMW,17/03/2024,"€24,637.00",2018,"25,262",SUV,Automatic,Diesel,Navy BMW X2 SeriesX2 xDrive20d M Sport 2.0 5dr1 previous owner,Laois
BMW 5 Series (535d),BMW,18/03/2024,"€ 20,212",2015,"34,646",Saloon,Automatic,Diesel,Red BMW 5 SERIES535D M Sport 4Dr Step Auto 3.02 previous owners,Cork
BMW 3 Series (320i),BMW,18/03/2024,"€27,821.00",2019,"29,206",Saloon,Automatic,Petrol,Blue BMW 3 Series2.0 320i M Sport Auto Euro 6 (s/s) 4dr,Dublin
BMW 3 Series (330e),BMW,18/03/2024,"€39,164.00",2022,26,Saloon,Automatic,Petrol Plug-In Hybrid,BMW 3 Series330e SE Pro Saloon 2.0 4dr1 previous owner,Dublin
BMW 5 Series (520d),BMW,20/03/2024,"€8,990.00",2013,"113,403",Saloon,Automatic,Diesel,Red BMW 5 Series2.0 520d SE Auto Euro 6 (s/s) 4dr,Kildare
BMW 1 Series (Sport),BMW,22/03/2024,"€ 5,200",2011,"71,444",Hatchback,Manual,Petrol,Grey BMW 1 Series2.0 116i Sport Hatchback 5dr Petrol Manual Euro 5 (s/s) (122 ps)5 previous owners,Cork
BMW X2 (20i),BMW,22/03/2024,"€28,171.00",2019,"13,950",SUV,Automatic,Petrol,Silver BMW X2 SeriesX2 xDrive20i M Sport X 2.0 5dr1 previous owner,Westmeath
BMW 1 Series (M Sport),BMW,23/03/2024,"€7,634.00",2014,"74,322",Hatchback,Manual,Diesel,Grey BMW 1 Series2.0 118d M Sport Euro 5 (s/s) 5dr5 previous owners,Meath
BMW X3 (20d),BMW,2024-03-24,"€21,928.00",2017,"55,276",SUV,Automatic,Diesel,Red BMW X32.0 X3 XDRIVE20D XLINE AUTO 4WD 5dr,Galway
BMW 1 Series (Sport),BMW,25/03/2024,"€ 9,207",2016,"95,058 miles",Hatchback,Manual,Petrol,Black BMW 1 Series1.5 118i Sport Euro 6 (s/s) 5dr,Dublin
BMW 5 Series (530e),BMW,25/03/2024,"€21,777.00",2018,"77,695",Saloon,Automatic,Petrol Plug-In Hybrid,Black BMW 5 Series2.0 530e 9.2kWh M Sport Auto Euro 6 (s/s) 4dr,Meath
BMW 4 Series Gran Coupe (420d),BMW,26/03/2024,"€17,048.00",2015,"68,463",Hatchback,Automatic,Diesel,Red BMW 4 SERIES2.0 420D XDRIVE M SPORT GRAN COUPE 4d 188 BHP + OVER 1200 5* REVIEWS,Limerick
BMW 3 Series (320i),BMW,28/03/2024,"€2,835.00",2010,"89,223",Coupe,Manual,Petrol,Red BMW 3 Series2.0 320i M Sport Highline Euro 5 2dr4 previous owners,Galway
BMW Z4 (M Sport),BMW,29/03/2024,"€ 15,639",2013,"35,191",Convertible,Automatic,Petrol,BMW Z42.0 20i M Sport Auto sDrive Euro 6 2dr,Tipperary
BMW 1 Series (M140i),BMW,2024-03-31,"€19,686.00",2017,"56,002",Hatchback,Automatic,Petrol,Red BMW 1 SeriesM140i [Nav] Step Auto [Harman Kardon Sound] 3.0 5dr,Wicklow
BMW 4 Series Gran Coupe (435d),BMW,01/04/2024,"€24,940.00",2018,"85,227",Hatchback,Automatic,Diesel,Silver BMW 4 Series Gran Coupe3.0 435d M Sport Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Longford
BMW 5 Series (520d),BMW,2024-04-02,"€15,103.00",2016,"68,696",Saloon,Automatic,Diesel,Blue BMW 5 Series2.0 520d M Sport Auto Euro 6 (s/s) 4dr2 previous owners,Cork
BMW 4 Series (MHT),BMW,2024-04-02,"€36,029.00",2021,5390,Coupe,Automatic,Diesel Hybrid,BMW 4 Series2.0 420d MHT M Sport Auto Euro 6 (s/s) 2dr2 previous owners,Waterford
BMW 5 Series (M Sport),BMW,03/04/2024,"€4,252.00",2008,"183,231",Estate,Manual,Diesel,BMW 5 Series3.0 530d M Sport Touring 5dr Diesel Manual Euro 4 (235 ps)4 previous owners,Dublin
BMW X6 (M Sport),BMW,03/04/2024,"€35,307.00",2018,"20,813 miles",SUV,Automatic,Diesel,Red BMW X63L M Sport 40d 5dr,Tipperary
BMW 4 Series (MHT),BMW,04/04/2024,"€ 36,471",2021,"16,803",Coupe,Automatic,Diesel Hybrid,Silver BMW 4 Series420d M Sport Coupe 2.0 2dr2 previous owners,Dublin
BMW X1 (SE),BMW,05/04/2024,"€ 7,575",2010,"64,112",SUV,Manual,Diesel,Black BMW X12.0 18d SE sDrive Euro 5 5dr,Westmeath
BMW 2 Series (M240i),BMW,05/04/2024,"€24,174.00",2017,"22,154 miles",Convertible,Automatic,Petrol,Blue BMW 2 SERIESM240I 2Dr [Nav] Step Auto 3.03 previous owners,Clare
BMW X5 (SE),BMW,06/04/2024,"€20,372.00",2014,"79,657",SUV,Automatic,Diesel,Red BMW X52.0 XDRIVE25D SE 5DR 215 BHP HEATED SEATS + PARKING SENSORS,Cork
BMW 7 Series (M Sport),BMW,08/04/2024,"€27,178.00",2015,"91,209",Saloon,Automatic,Diesel,Black BMW 7 Series3.0 730Ld M Sport Auto Euro 6 (s/s) 4dr,Laois
BMW M3 (BiTurbo),BMW,10/04/2024,"€42,196.00",2017,"18,172",Saloon,Automatic,Petrol,Navy BMW M3 SeriesM3 Saloon Competition Package 3.0 4dr3 previous owners,Limerick
BMW 2 Series (218i),BMW,13/04/2024,"€18,244.00",2018,"24,593",Coupe,Automatic,Petrol,Blue BMW 2 Series218i Sport Coupe 1.5 2dr2 previous owners,Cork
BMW X3 (M Sport),BMW,15/04/2024,"€20,797.00",2016,"54,541",SUV,Auto,Diesel,Navy BMW X32.0 20d M Sport Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Dublin
BMW 1 Series (M Sport),BMW,18/04/2024,"€12,768.00",2012,"37,487 miles",Convertible,Manual,Petrol,Black BMW 1 Series3.0 135i M Sport Convertible 2dr Petrol Manual Euro 5 (306 ps)2 previous owners,Cork
BMW 1 Series (M140i),BMW,19/04/2024,"€23,446.00",2018,"33,311",Hatchback,Automatic,Petrol,Silver BMW 1 Series3.0 M140i Shadow Edition 5 Door Sports HB,Wexford
BMW 4 Series Gran Coupe (M Sport),BMW,23/04/2024,"€ 24,687",2018,"82,577",Hatchback,Automatic,Diesel,Silver BMW 4 SERIES3.0 435D XDRIVE M SPORT GRAN COUPE 4d 309 BHP CARBON M PERFORMANCE. BIG SPEC.,Limerick
BMW M4 (Competition),BMW,24/04/2024,"€33,409.00",2017,"43,627",Coupe,Automatic,Petrol,Black BMW M43.0 M4 COMPETITION 2d 444 BHP2 previous owners,Limerick
BMW 1 Series (Sport),BMW,25/04/2024,"€10,108.00",2013,"70,161",Hatchback,Manual,Petrol,Grey BMW 1 Series1.6 116i Sport Sports Hatch (s/s) 5dr,Dublin
BMW 5 Series (520d),BMW,25/04/2024,"€17,960.00",2018,74812,Saloon,Automatic,Diesel,Black BMW 520D2.0 SE 4dr,Wexford
BMW 4 Series (420i),BMW,26/04/2024,"€12,099.00",2014,"100,399",Coupe,Automatic,Petrol,Black BMW 4 Series2.0 420i M Sport Auto Euro 6 (s/s) 2dr4 previous owners,Dublin
BMW 3 Series (320i),BMW,2024-04-27,"€24,173.00",2018,"47,915",Estate,Automatic,Petrol,Grey BMW 3 Series2.0 320i M Sport Shadow Edition Touring Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Dublin
BMW 1 Series (116d),BMW,27/04/2024,"€10,384.00",2017,"92,188",Hatchback,Automatic,Diesel,Black BMW 1 Series1.5 116d SE Auto Euro 6 (s/s) 5dr1 previous owner,Donegal
BMW 1 Series (118i),BMW,29/04/2024,"€12,196.00",2015,"65,571",Hatchback,Manual,Petrol,Grey BMW 1 Series1.5 118i M Sport Euro 6 (s/s) 5dr1 previous owner,Mayo
BMW 1 Series (SE Business),BMW,29/04/2024,"€13,939.00",2019,"51,839 miles",Hatchback,Manual,Diesel,Red BMW 1 SeriesBMW 1 116d 1.5 SE Business 5dr Nav1 previous owner,Donegal
BMW 1 Series (116i),BMW,02/05/2024,"€3,411.00",2010,"109,088",Hatchback,Manual,Petrol,Red BMW 1 Series2.0 116i SE 3dr3 previous owners,Dublin
BMW M5 (V8),BMW,02/05/2024,"€ 27,624",2013,"55,023",Saloon,Automatic,Petrol,Blue BMW M54.4 V8 M DCT 4dr,Wicklow
BMW X3 (M Sport),BMW,02/05/2024,"€20,391.00",2015,"51,378",SUV,Automatic,Diesel,Grey BMW X3XDRIVE35D M SPORT 5DR STEP AUTO 3.02 previous owners,Galway
BMW 1 Series (M135i),BMW,03/05/2024,"€33,333.00",2021,"16,392",Hatchback,Automatic,Petrol,BMW 1 SeriesM135i xDrive 2.0 5dr1 previous owner,Wexford
BMW 1 Series (118i),BMW,04/05/2024,"€4,384.00",2008,"87,691",Convertible,Manual,Petrol,Navy BMW 1 Series2.0 118i SE Euro 4 2dr,Cork
BMW 1 Series (116d),BMW,04/05/2024,"€5,254.00",2012,"131,083",Hatchback,Manual,Diesel,Grey BMW 1 Series2.0 116d Sport 5dr3 previous owners,Kildare
BMW 1 Series (116d),BMW,05/05/2024,"€13,386.00",2017,"31,220",Hatchback,Manual,Diesel,Red BMW 1 Series116d ED PLUS 1.5 5dr2 previous owners,Sligo
BMW M3 (V8),BMW,05/05/2024,"€20,072.00",2013,"76,245 miles",Convertible,Manual,Petrol,Grey BMW M34.0 V8 Euro 5 2dr,Tipperary
BMW X1 (M Sport),BMW,2024-05-07,"€16,353.00",2015,"50,837",SUV,Manual,Diesel,BMW X12.0 18d M Sport sDrive Euro 6 (s/s) 5dr1 previous owner,Kerry
BMW 3 Series Gran Turismo (330i),BMW,12/05/2024,"€ 18,401",2016,"78,072 miles",Hatchback,Automatic,Petrol,Silver BMW 3 SERIES2.0 330I M SPORT GRAN TURISMO 5d 248 BHP M SPORT PLUS PACKAGE,Laois
BMW X5 (40d),BMW,13/05/2024,"€12,023.00",2010,"117,265 miles",SUV,Automatic,Diesel,BMW X53.0 40d M Sport Auto xDrive 5dr,Dublin
BMW 1 Series (120i),BMW,2024-05-14,"€18,995.00",2019,"36,000",Hatchback,Automatic,Petrol,Black BMW 1 Series2.0 120i GPF M Sport Auto Euro 6 (s/s) 5dr,Waterford
BMW 4 Series (MHT),BMW,14/05/2024,"€39,249.00",2021,13406,Coupe,Automatic,Diesel Hybrid,BMW 4 Series420d M Sport Pro Edition Coupe 2.0 2dr1 previous owner,Cork
BMW 1 Series (114d),BMW,14/05/2024,"€ 6,392",2013,"102,274",Hatchback,Manual,Diesel,Red BMW 1 Series1.6 114d ES Euro 5 (s/s) 5dr1 previous owner,Dublin
BMW 4 Series (MHT),BMW,15/05/2024,"€39,995.00",2021,"7,283",Coupe,Automatic,Diesel Hybrid,Red BMW 4 Series420d M Sport Coupe 2.0 2dr1 previous owner,Cork
BMW 1 Series (M Sport),BMW,15/05/2024,"€ 12,110",2014,"62,286",Hatchback,Manual,Diesel,"Black BMW 1 SERIES2.0 118D M SPORT 3d-2 OWNER CAR-HEXAGON ALCANTARA UPHOLSTERY-18"" ALLOYS-BLUETOOTH-RETRACTABLE ARMREST-REAR PARKING SENSORS-DAB RADIO-SPEED LIMITER-HIG2 previous owners",Dublin
BMW X4 (20d),BMW,16/05/2024,"€19,361.00",2015,"78,231",SUV,Automatic,Diesel,Silver BMW X42.0 20d M Sport Auto xDrive Euro 6 (s/s) 5dr,Louth
BMW 4 Series Gran Coupe (M Sport),BMW,17/05/2024,"€15,348.00",2014,87475,Hatchback,Automatic,Diesel,BMW 4 Series Gran Coupe2.0 420d M Sport Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Cork
BMW 1 Series (120d),BMW,19/05/2024,"€8,184.00",2014,"108,496",Hatchback,Manual,Diesel,Silver BMW 1 SERIES2.0 120D M SPORT 5d 181 BHP ** WARRANTY INCLUDED **,Kildare
BMW 5 Series (530d),BMW,20/05/2024,"€48,240.00",2020,"8,419",Estate,Automatic,Diesel Hybrid,Black BMW 5 Series530d xDrive M Sport Touring 3.0 5dr1 previous owner,Cork
BMW 4 Series (420d),BMW,21/05/2024,"€36,229.00",2021,"5,183",Coupe,Automatic,Diesel Hybrid,Red BMW 4 Series2.0 420d MHT M Sport Auto Euro 6 (s/s) 2dr2 previous owners,Sligo
BMW 4 Series (MHT),BMW,21/05/2024,"€56,043.00",2022,"3,660",Convertible,Automatic,Petrol Hybrid,Red BMW 4 SeriesM440i xDrive Convertible 3.0 2dr1 previous owner,Sligo
BMW 6 Series (640d),BMW,22/05/2024,"€24,341.00",2015,"28,638",Convertible,Automatic,Diesel,Navy BMW 6 Series3.0 640d M Sport Auto Euro 6 (s/s) 2dr2 previous owners,Limerick
BMW X3 (20d),BMW,23/05/2024,"€11,262.00",2013,"89,180",SUV,Automatic,Diesel,Grey BMW X32.0 20d SE Auto xDrive Euro 5 (s/s) 5dr2 previous owners,Donegal
BMW 3 Series (M Sport),BMW,23/05/2024,"€8,087.00",2012,"81,091",Convertible,Automatic,Diesel,Blue BMW 3 Series2.0 320d M Sport Steptronic Euro 5 2dr3 previous owners,Galway
BMW 2 Series Gran Coupe (218i),BMW,2024-05-23,"€29,874.00",2021,"11,230",Saloon,Automatic,Petrol,Blue BMW 2 Series218i M Sport Gran Coupe 1.5 4dr2 previous owners,Cavan
BMW 3 Series (SE),BMW,23/05/2024,"€9,525.00",2013,"92,538",Estate,Automatic,Diesel,Blue BMW 3 Series2.0 320d SE Touring 5dr Diesel Auto xDrive Euro 5 (s/s) (184 ps)5 previous owners,Waterford
BMW 5 Series (520d),BMW,23/05/2024,"€15,154.00",2015,"54,775",Saloon,Automatic,Diesel,Grey BMW 5 SERIES2.0 520D M SPORT 4d AUTO 188 BHP HEATED SEATS.CRUISE CONTROL.SAT NAV,Dublin
BMW 1 Series (116d),BMW,2024-05-25,"€30,101.00",2021,"18,485 miles",Hatchback,Automatic,Diesel,Black BMW 1 Series116d M Sport 1.5 5dr1 previous owner,Kilkenny
BMW X5 (40d),BMW,2024-05-26,"€16,277.00",2011,77174,SUV,Automatic,Diesel,Grey BMW X53.0 40d M Sport Auto xDrive 5dr2 previous owners,Cork
BMW X1 (M Sport),BMW,26/05/2024,"€ 21,685",2018,24725,SUV,Automatic,Diesel,Blue BMW X12.0 18d M Sport SUV 5dr Diesel Auto sDrive Euro 6 (s/s) (150 ps)1 previous owner,Galway
BMW 3 Series (318i),BMW,2024-05-26,"€3,703.00",2009,95276,Saloon,Manual,Petrol,Grey BMW 3 Series2.0 318i SE Euro 4 4dr,Tipperary
BMW 4 Series (MHT),BMW,2024-05-26,"€43,099.00",2021,"7,421",Coupe,Auto,Diesel Hybrid,Blue BMW 4 Series430d xDrive M Sport Coupe 3.0 2dr1 previous owner,Dublin
BMW M3 (BiTurbo),BMW,28/05/2024,"€29,583.00",2014,"47,326",Saloon,Automatic,Petrol,Red BMW M33.0 BiTurbo DCT Euro 6 (s/s) 4dr,Cork
BMW X5 (30d),BMW,28/05/2024,"€49,751.00",2020,"22,633",SUV,Automatic,Diesel,Blue BMW X5 SeriesX5 xDrive30d M Sport 3.0 5dr1 previous owner,Dublin
BMW X5 (M Sport),BMW,28/05/2024,"€23,946.00",2016,"103,175",SUV,Automatic,Diesel,Black BMW X53.0 30d M Sport SUV 5dr Diesel Auto xDrive Euro 6 (s/s) (258 ps)1 previous owner,Dublin
BMW 1 Series (M Sport),BMW,28/05/2024,"€5,406.00",2011,"103,245 miles",Hatchback,Manual,Diesel,Red BMW 1 SERIES2.0 120D M SPORT 3d 175 BHP4 previous owners,Cork
BMW 1 Series (Shadow Edition),BMW,29/05/2024,"€25,168.00",2018,"22,015",Hatchback,Automatic,Petrol,Black BMW 1 Series3L Shadow Edition M140i 5dr,Galway
BMW 5 Series (520d),BMW,2024-05-29,"€6,235.00",2009,92189,Saloon,Automatic,Diesel,Grey BMW 5 Series2.0 520d M Sport Business Edition 4dr,Meath
BMW 1 Series (M Sport),BMW,30/05/2024,"€1,324.00",2010,"96,638",Hatchback,Manual,Diesel,Navy BMW 1 Series2.0 118d M Sport Euro 5 5dr3 previous owners,Louth
BMW M2 (i),BMW,31/05/2024,"€34,707.00",2018,"32,046",Coupe,Automatic,Petrol,Navy BMW M23.0i DCT Euro 6 (s/s) 2dr,Galway
BMW X3 (xLine),BMW,31/05/2024,"€32,640.00",2019,"16,614",SUV,Automatic,Petrol,Red BMW X3 SeriesX3 xDrive20i xLine 2.0 5dr1 previous owner,Cavan
BMW 8 Series Gran Coupe (840i),BMW,01/06/2024,"€65,342.00",2021,"11,734",Saloon,Automatic,Petrol,Blue BMW 8 Series840i Gran Coupe 3.0 4dr1 previous owner,Cork
BMW 5 Series (M Sport),BMW,2024-06-02,"€18,384.00",2014,"46,928",Estate,Automatic,Diesel,BMW 5 Series3.0 530d M Sport Touring Auto Euro 6 (s/s) 5dr2 previous owners,Cork
BMW 1 Series (118d),BMW,02/06/2024,"€15,187.00",2015,"26,156",Hatchback,Automatic,Diesel,Grey BMW 1 Series2L Sport 118d 5dr,Carlow
BMW 5 Series (M Sport),BMW,03/06/2024,"€17,829.00",2017,"146,033",Saloon,Automatic,Diesel,BMW 5 Series2.0 520d M Sport Auto xDrive Euro 6 (s/s) 4dr2 previous owners,Cork
BMW 1 Series (Sport),BMW,04/06/2024,"€7,083.00",2013,"106,176",Hatchback,Manual,Diesel,Blue BMW 1 Series2.0 116d Sport 3dr1 previous owner,Cork
BMW 3 Series (M Sport),BMW,06/06/2024,"€9,127.00",2010,"88,450",Convertible,Automatic,Diesel,Red BMW 3 Series2.0 320d M Sport Steptronic Euro 5 2dr,Wicklow
BMW 4 Series Gran Coupe (435d),BMW,07/06/2024,"€21,208.00",2017,"62,058",Hatchback,Automatic,Diesel,Navy BMW 4 Series Gran Coupe3.0 435d M Sport Auto xDrive Euro 6 (s/s) 5dr3 previous owners,Cork
BMW X4 (M Sport X),BMW,07/06/2024,"€ 32,874",2020,"27,173",SUV,Automatic,Diesel Hybrid,BMW X42.0 20d MHT M Sport X SUV 5dr Diesel Hybrid Auto xDrive Euro 6 (s/s) (190 ps)2 previous owners,Dublin
BMW M4 (BiTurbo),BMW,07/06/2024,"€39,402.00",2019,"17,029",Coupe,Automatic,Petrol,Red BMW M43.0 BiTurbo GPF Competition DCT Euro 6 (s/s) 2dr3 previous owners,Clare
BMW X1 (18d),BMW,08/06/2024,"€13,911.00",2017,"95,330",SUV,Automatic,Diesel,Silver BMW X1sDrive 18d SE 5dr Step Auto (FULL LEATHER+SAT NAV) 2.0,Kildare
BMW M5 (V8),BMW,09/06/2024,"€52,408.00",2019,"36,170",Saloon,Automatic,Petrol,Blue BMW M5 SeriesM5 Saloon 4.4 4dr1 previous owner,Kerry
BMW 6 Series Gran Coupe (640d),BMW,09/06/2024,"€19,393.00",2016,85052,Saloon,Automatic,Diesel,Blue BMW 6 Series Gran Coupe3.0 640d M Sport Auto Euro 6 (s/s) 4dr1 previous owner,Clare
BMW 4 Series Gran Coupe (420d),BMW,10/06/2024,"€ 22,088",2019,"56,583",Hatchback,Automatic,Diesel,Grey BMW 4 Series Gran Coupe2L M Sport 420d 5dr,Wicklow
BMW 4 Series (M440i),BMW,11/06/2024,"€47,114.00",2020,"17,562",Coupe,Automatic,Petrol Hybrid,Blue BMW 4 SeriesM440i xDrive Coupe 3.0 2dr2 previous owners,Cavan
BMW 5 Series (520d),BMW,17/06/2024,"€9,569.00",2014,"135,381 miles",Saloon,Automatic,Diesel,Red BMW 5 Series2.0 520d M Sport Auto Euro 6 (s/s) 4dr2 previous owners,Galway
BMW 3 Series Gran Turismo (SE),BMW,18/06/2024,"€10,142.00",2013,"95,790",Hatchback,Manual,Petrol,Grey BMW 3 Series Gran Turismo2.0 320i SE GT Euro 6 (s/s) 5dr2 previous owners,Galway
BMW X5 (M Sport),BMW,19/06/2024,"€30,172.00",2015,"41,020 miles",SUV,Automatic,Diesel,Black BMW X53.0 30d M Sport Auto xDrive Euro 6 (s/s) 5dr3 previous owners,Dublin
BMW 1 Series (M135i),BMW,2024-06-21,"€32,755.00",2020,"20,293",Hatchback,Automatic,Petrol,BMW 1 SeriesM135i xDrive 2.0 5dr1 previous owner,Meath
BMW X3 (M Sport),BMW,24/06/2024,"€ 30,310",2019,"27,177",SUV,Automatic,Diesel,BMW X32L M Sport 20d 5dr,Galway
BMW 5 Series (M Sport),BMW,2024-06-24,"€9,225.00",2013,"114,282",Estate,Manual,Diesel,Black BMW 5 Series2.0 520d M Sport Touring Euro 5 (s/s) 5dr2 previous owners,Limerick
BMW 5 Series (540i),BMW,25/06/2024,"€27,133.00",2018,"61,862",Saloon,Automatic,Petrol,"Red BMW 5 SERIES3.0 540I XDRIVE M SPORT 4d 335 BHP DAB RADIO, HEATED MEMORY SEATS,",Cork
BMW 4 Series Gran Coupe (M Sport),BMW,26/06/2024,"€17,954.00",2015,"75,126",Hatchback,Automatic,Diesel,Black BMW 4 Series Gran Coupe3.0 435d M Sport Auto xDrive Euro 6 (s/s) 5dr4 previous owners,Carlow
